Count,Street Address,City,State,Zip,Status,Category,Summary,Description,Created Date,Closed Date,Days to Acknowledged,Days to Closed,Reported Via Mobile App,Report ID
"1","82 Pearl Street","Chelsea","MA","2150","Archived","Other","tenants out of control","The people living here are out of control. They party late into the evening (three to five times a week) to the point where you can hear it a block away. When the police are called, nothing is done. They also dump trash over the fence to neighboring property. I have called the property management listed for that address but they don't seem to take it serious. It's most likely a ""slum-lord"" situation.","2015-07-14","07/16/2015","0","1.6465","No","1774302"
"1","112-118 Williams St","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","Just an idea here and only throwing this out there so maybe someone can review it if at all possible. Would it be possible to have vehicles that park on Williams Street between Chestnut and Mulberry Street relocated to the other side of the road. This will allow the city to have two lanes of traffic safely running from Spruce Street out to Marginal Street. The left lane will be for left turns and going straight ahead and the right lane will be forced to turn onto the Meridian Street Bridge when they reach that point. This will keep one lane of traffic safely running at all times including when the bridge is in the up position. I know this will prob not happen but wanted to throw it out there.","2016-02-15","02/16/2016","0","0.4444","Yes","2235431"
"1","1100 Revere Beach Pkwy","Chelsea","MA","2150","Archived","Graffiti on Private Property","Graffiti-Private Property","As the warmer air arrives, taggers also arrive. This is on the side of Save-A-Lot.","2016-02-20","02/25/2016","0","4.6069","Yes","2249798"
"1","210 washington ave","Chelsea","MA","2150","Archived","Trash on Private Property","Trash and rats","Trash in back courtyard for over two weeks attracting rats.","2016-03-16","03/22/2016","5.625","5.9535","No","2317530"
"1","435 Broadway","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","Tree grates in Broadway are filled with trash","2016-04-13","05/17/2016","0","33.8049","Yes","2396241"
"1","26 Gillooly Rd","Chelsea","MA","2150","Archived","Other","Rats","Rat infestation, feeding off of garden on front of house","2016-06-13","06/21/2016","1.3146","8.4743","No","2586298"
"1","360 Revere Beach Parkway","Chelsea","MA","2150","Archived","Pothole","Pothole","Pothole on highway.","2016-06-20","06/21/2016","0","0.7326","No","2612113"
"1","25 6th Street","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Flooding","I realize you're probably dealing with this all over the city but there is major sidewalk flooding happening at this intersection. Happens to be a major crossing point for school kids. Water is 3-6in deep in some places and this is only the first day. Any help would run appreciated","2015-09-30","09/30/2015","0","0.1049","No","1945443"
"1","Chelsea stairs","Chelsea","MA","2150","Archived","Graffiti on Private Property","Graffiti on white fence back of house","0","2015-10-01","10/08/2015","0.0819","7.3271","No","1948378"
"1","54 Cary Ave","Chelsea","MA","2150","Archived","Other","Short green light","The traffic light is suddenly too short","2015-10-05","10/09/2015","0.9646","3.5896","Yes","1956904"
"1","54 Williams St","Chelsea","MA","2150","Archived","Other","Traffic issue","Would it be possible to sync traffic lights at Broadway and Williams, Chestnut and Williams or at least cycle the light at chestnut street so it doesn't change every time one car comes down chestnut St creating back ups down marginal st?? I would think this should be obvious in 2015 and the congestion this city experiences 7 days a week for at least 18 hours a day.","2015-10-22","11/07/2016","0.0472","382.3097","Yes","1988215"
"1","110 chestnut street","Chelsea","MA","2150","Archived","Other","RATS","They are many rats in this city. They're all over in the daylight and especially the night time. The amount of rats around is crazy. I don't know why no one has tried to take care of this issue. Setting traps doesn't help if no one is going around picking up these dead rats!! Please address this issue is disgusting , and we have so many children outside and it's only a matter of time somone gets bitten","2016-05-19","05/19/2016","0","0.1021","No","2509524"
"1","375 crescent ave","Chelsea","MA","2150","Archived","Other","Not a 2 family after all","The zoning board approved a variance for a 2 family house to replace the house that burned at this location and another 2 family was to be replacing the house that was at 373 Crescent without a variance being needed. The 2 houses that are being built are huge triple deckers. Bigger than any 3 family in this neighborhood any why does a 2 family need 4 electric meters?","2016-05-27","05/31/2016","0","3.5694","No","2536539"
"1","4 everett ave","Chelsea","MA","2150","Archived","Other","partking meter","Ive tried to use the actual webpage for this issue, but when I submit the problem, the weblink is broken. # 30 meter has been stealing my money for weeks. You put in a quarter and it doesn't register any time. Ive complained to the parking people several times. they keep saying its fixed. Please fix it and show me where to apply for a rebate for all the quarters I've been robbed of?","2016-06-02","06/02/2016","0","0.0569","No","2550957"
"1","101-149 6th St","Chelsea","MA","2150","Archived","On-street Parking Issues","On-street Parking Issues","the intersection of Spruce and Sixth Streets has become a major safety issue for vehicles and pedestrians. At some point the city allowed One North to build 240 apartments which under normal circumstances should have totaled about 360 parking spaces for the average person building a new home in the city. 1.5 parking spots per apartment is the requirement however special permission was given so this development would come to Chelsea. Although the original plans included X amount of parking spaces, far below the cities requirement, and half of those spaces required a $75.00 monthly fee on top of rent, electric, water and sewer charges, causing a major parking issue to developed in the area. Sixth St from Spruce St out to Heard is packed creating a hazard for turning vehicles due to signage allowing vehicles to use both the left and center lanes to turn onto Sixth Street to get into route 1 north. There should be no parking from the Sixth Street entrance to One North out to Spruce Steeet to allow the safe flow of vehicle and pedestrians. I know the new development that is currently under construction is going to experience the same problem most likely to majorly effect Blossom and Carter Streets not to mention the Chelsea Clock Development. Maybe the city could help rectify this issue by having management stop charging for parking spaces and if management refuses then those spaces shouldn't be counted in the original parking plans. Sixth Street parking does need to be addressed ASAP before a major accident happens.","2016-01-29","02/01/2016","0","2.4292","Yes","2195996"
"1","171-193 Broadway","Chelsea","MA","2150","Archived","Street signs","Street signs","I want to formally ask the City of Chelsea to post driving signals such as Speed Limits AND one of those no speeding/drive safely signs as well. On a daily basis I see cars speeding down broadway, treating it as a highway, and i've nearly gotten hit multiple times (regardless of how cautious i am while crossing the road along or with my dog).","2016-03-03","11/07/2016","249.1403","249.2569","No","2280803"
"1","167-183 Bellingham St","Chelsea","MA","2150","Archived","Overgrown vegetation on Private property","Overgrown vegetation-Private Property","At the end of Bellingham street, there is this vacant lot with overgrown vegetation which is being use as a dumping ground and a spot for anti-social behaviors (drug abuse, sex, etc)","2016-05-31","06/07/2016","0.2681","7.0035","Yes","2542958"
"1","74 Springvale","Chelsea","MA","2150","Archived","Trash on Private Property","Trash on Private Property","some one stole our recycling bins . 21 Unit building. will the city still pick up recycling if we replace our bins?","2016-06-03","06/07/2016","0","4.0194","No","2555340"
"1","194-198 Blossom Street","Chelsea","MA","2150","Archived","Other","Other - Road Closed","For the past few weeks, There has been a Road Close sign on Blossom St from Carter St. During the day, it is perfectly acceptable since construction occurs on Bryson and Heard but the sign is still there during the night and weekends (Sunday included). Is there a reason for this as Bryson and Heard seem to be drivable and the street is still open for vehicles going from Blossom to Carter?","2015-11-18","11/19/2015","0.4535","0.7799","No","2036540"
"1","61 Williams St","Chelsea","MA","2150","Archived","Pothole","Pothole","Road depressions on the roads at Broadway and Williams street intersection. These streets need IMMEDIATE attention. These are not safe continue to travel in. Please take this and previous notices serious. My previous post about 28 wheelers turning onto Williams street from Broadway were ignored and shortly after my post a truck hit and knocked the post by the Dunkin Donuts knocking out power to homes and businesses.","2016-02-12","02/22/2016","0.0049","9.8889","Yes","2229711"
"1","Second Street","Chelsea","MA","2150","Archived","Sidewalk Conditions (other than Snow & Ice Removal)","Sidewalk Conditions (other than Snow & Ice Removal)","There is a metal post sticking approximately 1'ft above the ground (it looks as though a sign broke off it?). Its hard to notice (until you trip over it) especially with the leaves and snow on the way. I would hate for something to hurt themselves. Could this be removed?","2015-11-13","11/17/2015","0","3.6729","No","2028403"
"1","78 Blossom St","Chelsea","MA","2150","Archived","Snow Removal Issues in front of Private Property","Snow Removal Issues-Residential","Just wanted to say that the DPW did a great job with this past snow storm. The streets were finally wide enough and passable for all vehicles including Fire! Especially in the area of Addison, Spruce, Blossom, Carter, Orange, Bloomingdale, Reynolds, County, Basset, Heard, Carmel and Eden Streets as well as Washington ave and all the other main arteries. Great work and hope to see the same this up coming storm Monday night.","2016-02-06","02/09/2016","0","2.4326","Yes","2216008"
"1","84 Broadway","Chelsea","MA","2150","Archived","Business Impacts in Neighborhoods","MassPort Late Night Activity","I've leaned to live with the late night operations of the MassPort building during the winter months, tonight is not a winter night with an impending snow storm about to hit. The attached picture is the scene from outside of my home right now. There are several Massport vehicles lined up and down lower Broadway, all with their loud deisel engines revving and bright flashing lights. It is currently 11:35pm, a time at which I should be able to start relaxing and heading to bed, but the activities of Massport are not allowing me to do so. Something needs to be done for the sake and wellbeing of the citizens of lower Broadway because things like this cannot keep happening.","2016-04-16","04/25/2016","0","8.4632","No","2407247"
"1","286 Chesnut St","Chelsea","MA","2150","Archived","Overgrown vegetation on Private property","Overgrown vegetation-Private Property","In the back of the building on Poplar Street (there have been complaints before). They have a rat nest/compound along the back fence. The rates then roam from those multiple holes across Poplar Street and are now on my property. The root of the cause of this is on their property. You can see the overgrown weeds along the fence and if you watch you will see a lot of rats now large and small because they are reproducing. I hope this rat nest can be baited. I've had my property baited, but it doesn't help that we are directly next door. Any help to get that nest treated and REMOVED would be wonderful!","2016-05-31","06/09/2016","0.0063","8.7625","No","2544673"
